date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:54,521,2.546432,345,1.686217,470,2.2922776,493,2.4095798,337,1.6422287,482,2.3558161,505,2.4682307,340,1.6666666,345,1.6911047,781,3.8172042,84,0.4105572,857,4.1886606
2025-10-07,15:55:54,500,2.4437928,367,1.7888563,470,2.2922776,502,2.453568,393,1.9208211,482,2.3558161,505,2.4682307,414,2.0234604,324,1.5835778,765,3.7390029,84,0.4105572,880,4.3010755
2025-10-07,15:55:54,498,2.4340177,367,1.7888563,478,2.3362658,557,2.7223852,393,1.9208211,482,2.3558161,482,2.3558161,459,2.2434018,324,1.5835778,765,3.7390029,124,0.601173,890,4.3499513
2025-10-07,15:55:54,498,2.4340177,391,1.9110459,476,2.3313782,557,2.7223852,424,2.0723362,482,2.3558161,470,2.2922776,459,2.2434018,315,1.5395894,737,3.607038,120,0.5816227,890,4.3499513
2025-10-07,15:55:54,566,2.7663734,398,1.9452591,476,2.3313782,634,3.0987291,438,2.1407626,482,2.3558161,470,2.2922776,413,2.0185728,286,1.3978494,662,3.2355816,120,0.5816227,780,3.8123167
2025-10-07,15:55:55,633,3.0938416,398,1.9452591,434,2.121212,662,3.2404692,425,2.0772238,482,2.3558161,472,2.3069403,431,2.1065493,290,1.4125122,662,3.2355816,110,0.5376344,699,3.4164224
2025-10-07,15:55:55,633,3.0938416,501,2.4486804,388,1.8963832,662,3.2404692,425,2.0772238,482,2.3558161,508,2.4828935,431,2.1065493,290,1.4125122,616,3.0156403,97,0.4740958,699,3.4164224
2025-10-07,15:55:55,646,3.1573803,631,3.0791788,388,1.8963832,558,2.7321603,432,2.1114368,482,2.3558161,508,2.4828935,400,1.9550343,296,1.4467254,636,3.1085043,97,0.4740958,619,3.0254154
2025-10-07,15:55:55,621,3.0351906,631,3.0791788,409,1.9990225,405,1.9843597,454,2.2140763,482,2.3558161,507,2.4828935,448,2.1896384,334,1.6324536,636,3.1085043,117,0.5718475,619,3.030303
2025-10-07,15:55:55,621,3.0351906,661,3.2355816,409,1.9990225,279,1.368524,454,2.2140763,482,2.3558161,514,2.512219,485,2.3704789,334,1.6324536,649,3.1720431,127,0.6256109,619,3.030303
2025-10-07,15:55:55,554,2.7077224,637,3.1133919,444,2.1700881,279,1.368524,527,2.5757575,482,2.3558161,514,2.512219,485,2.3704789,357,1.744868,593,2.9032259,127,0.6256109,582,2.8445747
2025-10-07,15:55:55,464,2.2678397,637,3.1133919,444,2.1700881,166,0.8162268,517,2.5268817,482,2.3558161,454,2.2238514,523,2.5610948,363,1.7741935,593,2.9032259,112,0.5522972,592,2.8934507
2025-10-07,15:55:55,464,2.2678397,453,2.2189639,431,2.1065493,137,0.6695992,517,2.5268817,483,2.3607037,534,2.6148582,476,2.3264906,363,1.7741935,548,2.6783969,102,0.4985337,592,2.8934507
2025-10-07,15:55:55,327,1.5982405,380,1.8572825,411,2.0136852,137,0.6695992,493,2.4095798,483,2.3607037,514,2.512219,476,2.3264906,354,1.7302053,587,2.8690126,102,0.4985337,563,2.7517107
